gameID,player,pokemon1,pokemon2,pokemon3,pokemon4,pokemon5,pokemon6,win
/oumonotype-82345404,kdarewolf,"Kecleon, F, shiny","Diggersby, M","Girafarig, M, shiny","Heliolisk, F","Chansey, F, shiny","Staraptor, F, shiny",True
/anythinggoes-218380995,Anta2,"Gardevoir, M, shiny",Genesect-*,"Delphox, M","Crobat, F","Ampharos, F","Absol, F",False
/uberssuspecttest-147833524,Metal Brellow,"Scolipede, M",Mew,"Smeargle, M","Espeon, M","Mr. Mime, F","Sylveon, F",False
/ou-20651579,RainSeven07,"Galvantula, M","Volcarona, M","Yanmega, F","Scizor, F","Heracross, M","Forretress, F",False
/balancedhackmons7322360,a ver,,,,,,,False
/balancedhackmons7322360,Shuckie,,,,,,,True
/smogtours-gen5ou-59402,Reymedy,"Politoed, M",Jirachi,"Breloom, F","Garchomp, M",Zapdos,"Tentacruel, M",True
/smogtours-gen3ou-56583,Pokebasket,,,,,,,True
/smogtours-gen3ou-56583,Alf,,,,,,,False
/smogtours-ou-55891,Malekith,"Scolipede, F",Diancie,"Reuniclus, M","Landorus, M","Ferrothorn, F","Raikou, shiny",False
/smogtours-ubers-54583,panamaxis,"Excadrill, L62, F, shiny","Volcarona, L62, F","Steelix, L62, F, shiny","Gyarados, L62, M, shiny","Heracross, L62, M, shiny","Thundurus, L62, M, shiny",True
/smogtours-ubers-34646,pansexual skitty,"Tyranitar, F","Excadrill, F",Arceus-*,Kyogre,"Latias, F","Klefki, M",False
/smogtours-uu-36860,IronBullet93,"Hippowdon, M","Stoutland, F","Tyrantrum, F","Whimsicott, F",Moltres,"Tentacruel, M",True
/smogtours-gen5ou-36900,lowgock,"Dragonite, M",Mew,"Forretress, F","Landorus-Therian, M","Gastrodon, M","Heatran, M",False
/smogtours-gen4ou-36782,Heist,,,,,,,False
/smogtours-gen4ou-36782,liberty32,,,,,,,True
/gen8vgc2021series9-1364130496,cb-sooner,"Liepard, L50, F","Amoonguss, L50, M","Escavalier, L50, F","Gothitelle, L50, F","Togekiss, L50, F","Rotom-Heat, L50",True
/sports-gen8galardexdraft-441766,DNAkills,"Seismitoad, M","Gengar, M",Zarude,"Steelix, M","Vikavolt, M","Latios, M",True
/gen7battlefactory-1364131318,Cabbage12345,Diancie,"Golem-Alola, F","Armaldo, F","Shuckle, F",Nihilego,"Lycanroc-Dusk, M",False
/gen8nationaldexmonotype-1364132215,Fishmr,"Slowbro-Galar, F",Tapu Lele,"Sigilyph, F",Victini,"Reuniclus, F",Meloetta,False
/gen8ou-1364130188,Thatguy2045,"Corviknight, M","Clefable, F","Excadrill, M","Landorus-Therian, M","Toxapex, M","Tyranitar, M",True
/gen8nationaldexag-1364132965,calbenny,"Pumpkaboo-*, F","Appletun, M","Ribombee, F",Solgaleo,"Blastoise, M","Cufant, F",False
/gen8monotype-1364130615,Ruffbot,"Ninetales-Alola, F",Arctovish,"Mamoswine, F",Kyurem,"Darmanitan-Galar, M","Avalugg, M",False
/gen8nationaldex-1364132773,Libro de ingles,"Gyarados, M","Bisharp, F","Shuckle, M","Greninja, F",Regieleki,"Lopunny, M",True
/gen4ou-1364131495,Koloflame,,,,,,,True
/gen4ou-1364131495,Ace Trainer Aurora,,,,,,,False
/gen8challengecup1v1-1364132276,ShionShadows,"Runerigus, L75, F","Gabite, L80, M","Xatu, L76, F","Sylveon, L72, M","Woobat, L86, M","Bounsweet, L97, F",False
/gen8nationaldex-1364129048,midi-chan,"Tyranitar, F","Heatran, F","Excadrill, M","Landorus-Therian, M","Ferrothorn, M","Corviknight, M",False
/gen8anythinggoes-1364132831,Norman lord,"Lapras, M","Blaziken, F","Dugtrio, M","Durant, M","Xatu, M","Ferrothorn, F",True
/gen8nationaldexag-1364131454,GoalwicksAdventure,"Tyranitar, M","Excadrill, M","Azumarill, F","Clefable, F","Ferrothorn, M","Salamence, M",False
/gen8nationaldex-1364127308,blaster289,"Excadrill, F","Tyranitar, F",Regieleki,"Cinccino, F","Centiskorch, M",Jirachi,True
/gen8ou-1364129446,Xalaos,Victini,Rotom-Wash,"Scizor, M","Dragonite, M","Landorus-Therian, M","Heatran, F",True
/gen8nationaldexag-1364129883,Rando#GenTeam,"Sandaconda, M",Articuno,Jirachi,"Vivillon, F","Eelektross, M","Gliscor, M",False
/sports-gen8nationaldexdraft-441761,kendrathesealover,"Clefable, F","Drapion, M","Infernape, F","Mamoswine, F",Phione,"Scizor, F",False
