gameID,player,pokemon1,pokemon2,pokemon3,pokemon4,pokemon5,pokemon6,win
/oumonotype-82345404,kdarewolf,"Kecleon, F, shiny","Diggersby, M","Girafarig, M, shiny","Heliolisk, F","Chansey, F, shiny","Staraptor, F, shiny",True
/anythinggoes-218380995,Anta2,"Gardevoir, M, shiny",Genesect-*,"Delphox, M","Crobat, F","Ampharos, F","Absol, F",False
/uberssuspecttest-147833524,Metal Brellow,"Scolipede, M",Mew,"Smeargle, M","Espeon, M","Mr. Mime, F","Sylveon, F",False
/ou-20651579,RainSeven07,"Galvantula, M","Volcarona, M","Yanmega, F","Scizor, F","Heracross, M","Forretress, F",False
/balancedhackmons7322360,a ver,,,,,,,False
/balancedhackmons7322360,Shuckie,,,,,,,True
/smogtours-gen5ou-59402,Reymedy,"Politoed, M",Jirachi,"Breloom, F","Garchomp, M",Zapdos,"Tentacruel, M",True
/smogtours-gen3ou-56583,Pokebasket,,,,,,,True
/smogtours-gen3ou-56583,Alf,,,,,,,False
/smogtours-ou-55891,Malekith,"Scolipede, F",Diancie,"Reuniclus, M","Landorus, M","Ferrothorn, F","Raikou, shiny",False
/smogtours-ubers-54583,panamaxis,"Excadrill, L62, F, shiny","Volcarona, L62, F","Steelix, L62, F, shiny","Gyarados, L62, M, shiny","Heracross, L62, M, shiny","Thundurus, L62, M, shiny",True
/smogtours-ubers-34646,pansexual skitty,"Tyranitar, F","Excadrill, F",Arceus-*,Kyogre,"Latias, F","Klefki, M",False
/smogtours-uu-36860,IronBullet93,"Hippowdon, M","Stoutland, F","Tyrantrum, F","Whimsicott, F",Moltres,"Tentacruel, M",True
/smogtours-gen5ou-36900,lowgock,"Dragonite, M",Mew,"Forretress, F","Landorus-Therian, M","Gastrodon, M","Heatran, M",False
/smogtours-gen4ou-36782,Heist,,,,,,,False
/smogtours-gen4ou-36782,liberty32,,,,,,,True
/gen8mixandmega-1369896532,AndrogyneAphrodite,"Kommo-o, M","Corviknight, M","Dragonite, F","Slowbro, F","Blissey, F",Zeraora,False
/gen8vgc2021series9-1369894628,Spicy Wooloo,"Urshifu-*, L50, M","Celesteela, L50","Clefairy, L50, F","Regieleki, L50","Landorus-Therian, L50, M","Metagross, L50",True
/gen8ou-1369895464,PianoKaedeAkamatsu,"Dragapult, M","Urshifu-*, M",Tapu Fini,"Landorus-Therian, M","Ferrothorn, M",Tapu Koko,True
/gen8ou-1369894257,baby_jayden,Regidrago,"Blissey, F","Steelix, M","Araquanid, M",Moltres,"Rillaboom, M",False
/gen7ou-1369897631,Try Again Laterz,Electrode,"Ninjask, M",Shedinja,"Garchomp, M","Sableye, M","Dragonite, F",True
/gen8nationaldex-1369896926,DualRegenCore,"Mawile, M","Cresselia, F","Marowak-Alola, F","Hatterene, F","Crawdaunt, F",Kyurem,True
/gen8ou-1369895397,chinmaydagod,"Torkoal, M","Venusaur, M","Blaziken, F",Victini,Porygon2,Kartana,True
/gen8waterparadise-1369895865,BlaiseSAR,"Seaking, L50, F","Shellos-East, L50, F","Lapras, L50, M","Ludicolo, L50, F","Barbaracle, L50, F","Gyarados, L50, F",False
/smogtours-gen8monotype-568990,Floss,"Landorus-Therian, M",Moltres-Galar,Celesteela,"Tornadus-Therian, M","Dragonite, M",Zapdos,True
/gen8nationaldex-1369893617,Nerdy4Dayz,"Garchomp, F",Starmie,"Corviknight, F","Heatran, M",Tapu Lele,Buzzwole,False
/gen8mixandmega-1369892844,Dexpe,,,,,,,False
/gen8mixandmega-1369892844,Advt,,,,,,,True
/sports-gen8nationaldexdlclegacy-448193,Charmdesse,Marshadow,Calyrex-Ice,Rayquaza,Solgaleo,Tapu Fini,"Leavanny, F",True
/gen8metronomebattle-1369896441,BotGrenade,,,,,,,True
/gen8metronomebattle-1369896441,Shaper Squiddy,,,,,,,False
/sports-gen8nationaldexdraft-448186,burnanator9,Terrakion,"Drapion, F",Tapu Fini,Raikou,Mew,Moltres,False
/gen8nationaldex-1369894535,SNAK30PRA,"Excadrill, F","Volcarona, F","Serperior, F",Manaphy,Tapu Koko,"Lycanroc-Dusk, M",False
/gen8monotype-1369895597,POKWE,"Cloyster, M","Ninetales-Alola, F",Kyurem,"Mamoswine, F","Avalugg, F","Darmanitan-Galar, F",True
/gen7anythinggoes-1369893252,Riastylis,"Latias, F","Blissey, F","Aggron, F","Cloyster, M","Absol, F","Jolteon, M",True
